Date,"Binance Coin",Bitcoin,Cardano,Dogecoin,Ethereum,Polkadot,Solana,Tether,"USD Coin",XRP
"2021-04-17 00:00",529.96179678,61531.58919328,1.4104254,0.29772684,2407.61478223,44.23409052,25.82717919,1.00567013,1.00221469,1.62433098
"2021-04-18 00:00",481.96167868,56669.70652123,1.26919232,0.31979392,2221.71448826,37.48565001,29.5989529,1.0112274,1.00291673,1.39868636
"2021-04-19 00:00",515.67910878,56503.69101014,1.23698781,0.39454231,2201.91245778,36.0085149,32.34785697,1.00553314,1.000789,1.37718013
"2021-04-20 00:00",559.84934637,56244.79158881,1.24111692,0.35968384,2262.19309593,34.60515915,31.00937403,1.00392195,1.00083045,1.35650708
"2021-04-21 00:00",567.75430647,55085.92243532,1.23541417,0.31513207,2373.20330944,34.85840287,33.03482471,1.00249419,0.99996001,1.35594913
"2021-04-22 00:00",527.12618344,53036.23510065,1.18331065,0.27539518,2463.68818644,34.11468252,38.16843544,1.00187921,1.00054614,1.24177468
"2021-04-23 00:00",511.16312542,50328.72204135,1.11327897,0.23406078,2308.61719908,31.21952347,36.09169708,1.00033157,1.00004324,1.11393999
"2021-04-24 00:00",504.85498824,50179.17718141,1.12984398,0.2695745,2251.56178846,30.09827924,39.09434611,0.99917274,1.00077429,1.08623855
"2021-04-25 00:00",503.01977226,49364.28016954,1.09289796,0.26004794,2281.11140912,29.85153202,45.48111336,0.99984508,0.99978612,1.05376272
"2021-04-26 00:00",532.35065943,53356.70740517,1.22099084,0.26874864,2495.38182004,32.71961464,46.25519162,0.99882411,0.99986922,1.27805726
"2021-04-27 00:00",564.68644689,54899.68315668,1.29878932,0.27313504,2618.9422962,34.24660928,44.10968455,1.00062364,1.00024951,1.40951625
"2021-04-28 00:00",559.63384036,54787.71298202,1.31741326,0.31381278,2706.25510948,33.7354068,44.86680815,0.99979169,0.99858449,1.3644697
"2021-04-29 00:00",591.56513599,53815.12879766,1.3342591,0.31198117,2759.2954125,34.40792392,43.57548345,1.00090674,0.9994387,1.39641931
"2021-04-30 00:00",618.07523108,56549.65280393,1.34830379,0.32758837,2769.3258618,36.2761823,42.83207092,1.00313353,1.00189511,1.57538458
"2021-05-01 00:00",625.83580204,58042.15714028,1.35398742,0.37382509,2914.97296692,36.96178628,47.38208574,1.00284521,1.00142758,1.62595449
"2021-05-02 00:00",624.14007291,57119.30096745,1.33759036,0.38493287,2956.90821519,36.73552627,47.6232159,1.00623048,1.00210604,1.58915425
"2021-05-03 00:00",663.12519513,57793.60492991,1.36031391,0.42541551,3304.67429658,37.54867089,47.24149104,1.00176447,0.99987831,1.57954691
"2021-05-04 00:00",630.53564554,54712.04143814,1.30282291,0.53748504,3329.10728743,35.80417898,44.45144186,1.00255203,1.00076805,1.43350708
"2021-05-05 00:00",648.05762239,56586.19471632,1.43774927,0.63944497,3425.44590778,38.82226186,44.43800053,0.9993756,0.9991489,1.56162393
"2021-05-06 00:00",636.48382591,56770.29899296,1.62646924,0.59648228,3497.95402101,41.04271731,43.68722566,0.9997133,0.99878284,1.64727415
"2021-05-07 00:00",620.25334749,56687.03140313,1.62821464,0.6525247,3462.42700396,40.09392967,43.03937981,0.99899747,0.99687867,1.57879848
"2021-05-08 00:00",642.01038347,58529.57614882,1.61255229,0.66287845,3777.92581761,39.57124618,44.34149084,1.00010745,0.99480821,1.57890008
"2021-05-09 00:00",660.92927943,58062.43345648,1.76359459,0.55143539,3894.76117083,39.78852865,44.55898702,1.00002106,0.99643059,1.53062917
"2021-05-10 00:00",653.90507813,57084.23881265,1.71251373,0.48901919,4046.45201199,38.2448316,44.11723767,1.00471176,0.99984559,1.48124966
"2021-05-11 00:00",663.76486918,56452.91595324,1.73210508,0.50457362,4062.84162282,37.54394136,42.63736482,1.00413067,1.00142408,1.46581578
"2021-05-12 00:00",634.10024415,54132.3512647,1.69469899,0.46216686,4120.3240001,38.66737575,45.95906821,1.00604454,1.00272701,1.40550741
"2021-05-13 00:00",575.49994071,49773.99725182,1.87276721,0.45124601,3777.3074302,39.48048739,41.79537015,1.00478994,1.00109239,1.32657815
"2021-05-14 00:00",602.68609725,50370.51821167,1.97249192,0.55161977,4038.3592726,44.90799949,43.01093875,1.00209979,0.99963881,1.4007965
"2021-05-15 00:00",582.1503864,48668.2475287,2.24017074,0.52613461,3844.4025715,46.3577392,42.82438834,1.00198035,0.99927717,1.49575198
"2021-05-16 00:00",564.79195126,46803.53759179,2.25746614,0.5144416,3600.8877212,42.71163879,47.3998316,1.00251631,0.99791633,1.48156584
"2021-05-17 00:00",517.37313459,43994.96180375,2.07394582,0.4924622,3341.73378569,38.85894819,48.05852117,1.00027596,0.99921396,1.49237397
"2021-05-18 00:00",518.173306,43850.2817272,2.04344446,0.48560205,3415.44175187,40.44290011,53.76839457,1.00226161,0.99983222,1.59734794
"2021-05-19 00:00",380.80118331,38408.43044908,1.59374236,0.36969161,2660.50430124,28.8779316,44.34254365,1.00540326,1.00128042,1.22174768
"2021-05-20 00:00",385.95521761,40319.39689356,1.78026824,0.39927923,2750.32643807,28.63754203,44.9087638,1.00487899,1.00091236,1.18946969
"2021-05-21 00:00",332.1271978,38010.43190161,1.57127676,0.36512043,2495.27435357,24.67815133,40.12532241,1.0051293,1.00108647,1.0439342
"2021-05-22 00:00",309.76022801,37851.54874892,1.50149251,0.34959287,2354.25701836,22.66112561,35.28498148,1.00508872,1.00220796,0.9262107
"2021-05-23 00:00",254.90107569,34399.74409028,1.29350315,0.30798656,2064.31336394,17.86156566,24.82154936,1.00437981,1.00090563,0.78446336
"2021-05-24 00:00",323.35454753,37799.55703313,1.50448841,0.34142732,2481.64352146,21.26675013,29.4752459,1.00349548,1.00038503,0.89127259
"2021-05-25 00:00",343.86950719,38619.98874953,1.55648188,0.34777229,2689.43958089,22.12590413,30.15582037,1.00326222,1.00044311,0.97512807
"2021-05-26 00:00",373.23092713,39310.26061297,1.74915123,0.35119842,2837.03977558,23.91902315,34.82411269,1.00428777,1.00162519,1.02350049
"2021-05-27 00:00",369.72299001,39090.24110717,1.67722595,0.3372698,2770.36819625,23.98189709,34.33992983,1.00178782,1.00070526,0.99050738
"2021-05-28 00:00",327.04009368,35497.10538778,1.50196196,0.31149903,2434.5243994,21.53367888,29.29979473,1.00062864,0.99904124,0.89221468
"2021-05-29 00:00",309.01411798,34909.10188936,1.41376866,0.30143285,2314.93869342,20.12348823,27.41830455,1.00239065,0.99964643,0.839807
"2021-05-30 00:00",328.78733355,35899.12992321,1.59127109,0.30474573,2408.50167301,20.58696904,28.44750325,1.00185324,0.99807492,0.90599034
"2021-05-31 00:00",350.27332931,37080.08861992,1.70339288,0.32509755,2641.87026917,22.53224528,32.34206123,0.99904674,0.99854042,1.01399402
"2021-06-01 00:00",362.11827495,36910.26909605,1.74441197,0.36964319,2645.08160902,22.96124026,31.39137045,1.00138073,0.99994677,1.01772718
"2021-06-02 00:00",401.06921943,37826.42283532,1.74732194,0.42212244,2714.15193248,25.95469759,33.75017248,0.99896437,0.99988075,1.02280754
"2021-06-03 00:00",423.90380708,39199.3458075,1.84986567,0.4039731,2856.51545837,27.37022872,39.56768807,1.00396586,1.00161998,1.05183468
"2021-06-04 00:00",393.20784217,37146.50189262,1.71991432,0.37920031,2703.81132788,25.27367598,37.89038138,0.99886793,0.99846614,0.97591058
"2021-06-05 00:00",382.17680162,35803.4347895,1.66219863,0.3701855,2619.54203438,23.64858971,39.40678289,1.00138761,0.99950456,0.93084599
"2021-06-06 00:00",391.02790685,35617.52069712,1.66006882,0.37100178,2689.86021953,23.88364701,42.02517401,0.99950128,0.99910397,0.93004358
"2021-06-07 00:00",370.21348958,34618.82588194,1.61747484,0.34498822,2656.94174871,22.95748959,40.69170444,1.00249617,0.99968043,0.88996761
"2021-06-08 00:00",353.47250505,33788.76809747,1.58874094,0.33470863,2558.33881975,22.04052734,40.62508299,1.00290073,1.00020543,0.88422132
"2021-06-09 00:00",377.42703839,37034.27484242,1.62247169,0.34450655,2613.20200605,23.12436436,42.7182788,1.00259003,1.00044472,0.90202116
"2021-06-10 00:00",354.64957292,36813.53143116,1.55041115,0.32787077,2494.28517594,23.08850798,41.06175459,0.99943539,1.00014592,0.87626159
"2021-06-11 00:00",350.68361911,37133.48316385,1.45168485,0.31727857,2375.05897466,21.0537076,36.81813995,1.00269634,1.00060651,0.85090759
"2021-06-12 00:00",346.89956404,36038.16062766,1.48819546,0.31520541,2405.03701737,20.99858871,37.13156709,1.00438932,1.00181222,0.84174521
"2021-06-13 00:00",365.75640477,38643.47284068,1.56420316,0.32440433,2507.98215166,21.83545819,38.19535266,1.00033358,1.00043003,0.88384914
"2021-06-14 00:00",369.36214791,40401.50919554,1.57341486,0.32764141,2574.10345895,25.51158509,39.62918021,1.00047435,0.99983496,0.89135226
"2021-06-15 00:00",367.53580754,40335.03622209,1.56894922,0.32166458,2563.26624067,24.38782167,40.07266702,1.00007292,0.99953511,0.87587952
"2021-06-16 00:00",354.26200157,38859.41661373,1.50442496,0.31355956,2402.46811799,23.25655802,39.64502629,1.00695214,1.00532482,0.84804601
"2021-06-17 00:00",354.15799747,38625.44665278,1.49923433,0.31387247,2404.84450769,22.87351083,39.95301451,1.00474921,1.00238075,0.85285657
"2021-06-18 00:00",341.01273059,36378.61416155,1.4277875,0.29665636,2254.5141201,21.42198234,36.79013257,1.00729471,1.00227973,0.8079549
"2021-06-19 00:00",339.11861297,36141.15863156,1.39628405,0.29474353,2228.77307693,21.07890015,36.75330929,1.00728276,1.00303651,0.78587391
"2021-06-20 00:00",343.05285323,35800.20542663,1.4337376,0.28276674,2243.89192704,20.77808738,35.208329,1.0056327,1.00021407,0.76811189
"2021-06-21 00:00",285.18048493,31929.09050125,1.21077106,0.18726761,1908.25202461,16.43022139,28.46381858,1.00028968,0.99930637,0.63335017
"2021-06-22 00:00",263.96564368,32373.18577879,1.14240364,0.19112868,1886.83832186,14.91034535,26.58549989,1.00042021,0.99921384,0.55737442
"2021-06-23 00:00",291.24255971,33546.87069684,1.24026419,0.23252564,1956.45204872,15.74318733,30.17525191,1.00229022,1.00053473,0.63361386
"2021-06-24 00:00",310.25550851,34490.6842589,1.35380861,0.2569714,1982.7245926,16.19463029,31.11685076,0.99989968,1.00031355,0.66904009
"2021-06-25 00:00",293.07569093,32637.61580722,1.29462429,0.25109983,1871.44178375,15.19247236,29.76922661,1.00302251,1.00072518,0.63375059
"2021-06-26 00:00",276.14887614,31804.42886986,1.24093762,0.2408724,1796.0642816,14.21315821,28.72641687,1.00527233,1.00150866,0.60987952
"2021-06-27 00:00",278.98586973,33820.74887155,1.30023074,0.25215138,1899.85709655,14.78505029,31.04637936,1.00405619,1.00048336,0.62356465
"2021-06-28 00:00",292.6313876,34955.31138511,1.34393023,0.26195353,2110.91143499,15.95064052,33.94910618,0.9989739,0.99966404,0.6545063
"2021-06-29 00:00",306.19120063,36095.30808304,1.38671253,0.26656226,2200.0774755,16.48263879,34.95795087,0.99978576,0.99974517,0.7095794
"2021-06-30 00:00",302.47506816,35038.72758373,1.37902827,0.25160285,2243.71604066,16.08671336,34.49493928,0.99876809,1.00118889,0.69238935
"2021-07-01 00:00",291.04068706,33873.41949051,1.34898127,0.24935128,2145.49595775,15.49453389,34.12840618,1.00331967,1.0014905,0.67087288
"2021-07-02 00:00",288.60579421,33873.55961015,1.39069946,0.24615801,2150.25253671,15.35308622,33.86647059,0.99666818,0.99855676,0.65572041
"2021-07-03 00:00",297.40363809,34486.6469851,1.40637513,0.24615563,2203.02362612,15.434198,34.48152412,0.99671855,0.99862988,0.67043744
"2021-07-04 00:00",310.85626671,34836.42608539,1.44348592,0.24177549,2278.88239207,15.68655581,34.40594438,0.99626224,0.99786968,0.68450223
"2021-07-05 00:00",303.24962892,33905.08470541,1.41313427,0.23344083,2221.57716858,15.27480764,33.00727265,0.99888581,0.99992379,0.66008017
"2021-07-06 00:00",317.03821584,33891.75877755,1.39811732,0.23368633,2298.2778307,15.77536406,33.47884959,1.00011471,1.00068165,0.65636336
"2021-07-07 00:00",324.95258995,33467.54924274,1.38669739,0.21888479,2289.13660718,16.38286401,35.31101324,0.99947927,1.00157988,0.64411851
"2021-07-08 00:00",309.69361811,32615.37640953,1.34352601,0.20750496,2134.29226304,15.43996301,34.05092341,1.00054062,1.00012448,0.62076718
"2021-07-09 00:00",317.09421669,33710.46338503,1.35248989,0.21936183,2148.66848732,15.61707174,33.31111996,0.99583322,0.99943992,0.63576327
"2021-07-10 00:00",304.39186179,32807.01988176,1.28863484,0.20763659,2056.05399225,14.82089995,30.75274568,0.9964175,0.9995814,0.60516808
"2021-07-11 00:00",319.17982588,33619.40029236,1.31873692,0.21313715,2110.47354727,15.2356094,31.46153385,0.99318368,0.99920083,0.61871862
"2021-07-12 00:00",302.54416712,31687.02686341,1.25536415,0.19957792,1956.78898616,14.07644005,29.11313582,0.99383643,0.99991723,0.59548338
"2021-07-13 00:00",310.08308015,32301.1665134,1.27270619,0.19534073,1954.0099927,13.77059048,28.65807485,1.00081907,1.00232309,0.61988716
"2021-07-14 00:00",308.84208247,32727.47824809,1.26341111,0.19695596,1994.282728,13.74702437,30.77751918,1.0014017,1.0004854,0.61834601
"2021-07-15 00:00",315.01968727,31548.69733298,1.22127288,0.18576624,1898.34890774,13.04460723,28.50608033,1.00397636,0.99995393,0.59263811
"2021-07-16 00:00",301.02719202,31276.73980833,1.16710694,0.1720302,1857.10372585,11.99508197,26.40246134,1.00337378,1.00022816,0.58390761
"2021-07-17 00:00",298.35432963,31440.96763412,1.16650594,0.18455307,1878.44908158,12.16306352,26.57369364,1.00317377,1.00069312,0.57915332
"2021-07-18 00:00",304.72314068,31651.50635963,1.18544613,0.18384689,1905.22717108,12.67005032,26.70698994,1.00258192,0.99970276,0.58696827
"2021-07-19 00:00",281.32574329,31030.49620391,1.12730845,0.17376309,1816.96453598,11.54091442,24.43961955,1.00350078,0.99944913,0.55880149
"2021-07-20 00:00",267.23803924,30142.7487428,1.07058659,0.17264038,1800.08524136,11.12745859,23.86963222,1.00545608,0.99954792,0.53477663
"2021-07-21 00:00",291.44009185,32107.82805986,1.16669075,0.19019733,1979.24339188,12.35609591,26.45043388,1.00058289,0.99914057,0.56923469
"2021-07-22 00:00",294.35528889,31962.85866,1.17114928,0.18977219,1977.81336596,12.93674785,27.56417855,1.00120255,1.00020659,0.58516987
"2021-07-23 00:00",294.31166156,32891.13001653,1.19291183,0.19124268,2083.59029763,12.97143212,27.5989831,1.00117632,0.9999383,0.59838521
"2021-07-24 00:00",300.31546218,34049.92968077,1.22453348,0.19587093,2170.42052422,13.72503682,28.44498283,1.00400544,0.99994072,0.60750249
"2021-07-25 00:00",302.69254403,34964.43403644,1.22501865,0.19709429,2184.7102847,13.58657472,27.94051704,1.0025121,0.99902398,0.6055946
"2021-07-26 00:00",301.57281211,36918.43035733,1.24473431,0.20403108,2209.54499855,13.92681494,28.22974143,0.99675492,0.99931811,0.61554669
"2021-07-27 00:00",310.67864036,38329.55037947,1.25963643,0.2047244,2253.883138,14.21954811,27.60687462,1.00256244,0.99945505,0.63506717
"2021-07-28 00:00",311.01034821,39849.91165448,1.28070771,0.20380078,2294.12365746,14.50759422,27.90040983,0.99796508,0.99852763,0.70661479
"2021-07-29 00:00",312.69785202,39609.24474545,1.27912784,0.20306726,2317.66008637,14.94520263,30.25289582,0.99979146,0.99895574,0.71566756
"2021-07-30 00:00",315.57164096,40574.73555843,1.30008012,0.2059568,2422.76572479,15.46341643,31.65531119,0.99741565,1.00037104,0.74760973
"2021-07-31 00:00",336.57415296,41839.73352838,1.32506747,0.20831354,2513.17950678,16.80036774,35.74967526,1.00459235,1.00117264,0.75209066
"2021-08-01 00:00",333.11890842,40630.29897361,1.33230489,0.20646705,2588.71112785,18.64693222,34.75269289,1.00444393,1.00148668,0.73556554
"2021-08-02 00:00",333.13244456,39643.48478979,1.31797294,0.20572049,2626.34763947,18.34112477,33.9420963,1.00479726,1.00044221,0.74340425
"2021-08-03 00:00",322.66569214,38416.5461326,1.36900803,0.19737936,2518.03256264,17.52446774,34.62364759,1.00123725,1.00065746,0.71724652
"2021-08-04 00:00",333.97503361,39451.59237427,1.3701545,0.20050227,2694.26928339,18.9536717,35.5027283,1.00160641,1.00099631,0.72660385
"2021-08-05 00:00",338.51533522,40483.38671927,1.39196278,0.20169697,2806.97502786,19.21840023,37.2963728,0.99717286,1.00001374,0.73545255
"2021-08-06 00:00",342.11998569,42634.3374237,1.40247257,0.20594081,2883.85382293,20.21842433,39.63801836,0.99619652,1.00095289,0.74772426
"2021-08-07 00:00",355.49639568,44160.6474127,1.46330344,0.25119135,3107.36227691,20.84464137,39.15666782,0.99561637,1.00062469,0.81071698
"2021-08-08 00:00",349.74445846,44291.67137217,1.45458069,0.24690703,3065.78913964,20.05248791,37.87134517,1.00685758,1.00095027,0.79724694
"2021-08-09 00:00",354.71434649,45821.50124189,1.47203104,0.25486629,3106.21746002,20.56961696,38.8158584,0.99822213,1.0005968,0.81410408
"2021-08-10 00:00",373.73030188,45726.74547437,1.67526947,0.25762208,3166.86717466,20.71884328,40.81321751,1.00316226,1.00024684,0.85623111
"2021-08-11 00:00",396.71147972,46227.35762267,1.80864744,0.27220537,3161.18861468,21.46609047,42.19583004,1.00041683,0.99845884,1.0074622
"2021-08-12 00:00",387.86182298,44611.0590533,1.78064846,0.26442032,3053.54326269,20.68347876,40.96778675,1.00547516,1.00011165,0.96617184
"2021-08-13 00:00",404.83415837,47403.04469266,2.04235772,0.2778702,3271.12734578,22.0188615,44.05685978,0.99866632,0.99860425,1.04444773
"2021-08-14 00:00",408.13411959,47225.04023052,2.19049631,0.29181765,3267.24682229,22.81861084,44.22623595,0.99679161,0.99854897,1.24654995
"2021-08-15 00:00",406.11285378,46687.10126516,2.16417058,0.32574621,3260.12757987,22.65628194,52.22191199,0.99728506,0.99842739,1.2885437
"2021-08-16 00:00",419.37932967,46484.91413459,2.09491758,0.32770481,3195.93617537,25.02475294,65.75996354,1.00243429,0.999909,1.20147993
"2021-08-17 00:00",408.78460187,45275.09878671,1.97537483,0.3110995,3070.18743576,24.63081701,66.20241131,1.00765914,1.00259473,1.12620885
"2021-08-18 00:00",399.19833895,44630.27284092,2.10122349,0.31012325,3040.85083382,24.25435841,74.88192288,1.00643062,1.00109999,1.13607004
"2021-08-19 00:00",430.59978675,46546.17264751,2.41249911,0.31461701,3166.78718751,26.38376958,73.09583886,0.9999203,1.00061741,1.21775541
"2021-08-20 00:00",451.94336906,48643.45454224,2.45726135,0.32418818,3249.77825691,27.80100716,77.0705919,0.99542003,0.99933013,1.25036559
"2021-08-21 00:00",448.73008139,48884.89915183,2.43687346,0.31710544,3225.39491725,27.95420444,74.05370924,0.99872596,0.99875083,1.21873413
"2021-08-22 00:00",448.6374096,48856.13121559,2.61596038,0.31056609,3210.21817139,27.25973113,73.32414182,0.99901537,0.99904974,1.21002214
"2021-08-23 00:00",502.67457085,49349.18441511,2.91765775,0.31488926,3314.54933646,27.35075351,73.24439286,0.99975499,0.99839442,1.24190445
"2021-08-24 00:00",477.63338011,48141.71600232,2.75307985,0.29445559,3200.10563326,25.66572101,71.69459333,1.00220973,0.99969189,1.16537833
"2021-08-25 00:00",498.80715577,48658.66748653,2.72547897,0.28946177,3209.08557452,25.70848131,70.89246699,1.00278891,0.99809914,1.16161
"2021-08-26 00:00",488.87125304,47697.85809236,2.59817167,0.27471142,3152.8881111,24.42270544,75.78770532,1.00611998,1.00031468,1.11079702
"2021-08-27 00:00",490.3910311,48914.69346792,2.8645944,0.2893836,3255.30855346,26.15376545,86.30974757,0.99851969,0.99912219,1.15645033
"2021-08-28 00:00",485.71925427,48706.97074738,2.83785023,0.28413073,3238.65673262,25.77532572,94.31255459,0.99756722,0.99762513,1.14518009
"2021-08-29 00:00",485.23716715,49358.59985239,2.88655786,0.28360367,3255.77403945,26.0411652,93.78198495,0.99899386,0.99820976,1.15628576
"2021-08-30 00:00",471.43227644,47916.28411615,2.77898448,0.27487996,3280.23536027,26.54083284,111.03337528,1.00283103,0.99999131,1.12479298
"2021-08-31 00:00",467.29812169,47348.26460215,2.79319236,0.27843167,3439.68317068,30.02579028,108.86813372,1.00406707,1.00062578,1.19078882
"2021-09-01 00:00",486.94046029,48745.447962,2.85656162,0.29094123,3738.73578303,32.72463842,109.90664838,1.00123587,0.99915355,1.21411273
"2021-09-02 00:00",487.96000934,49693.4012773,2.99295459,0.29959321,3807.34387221,32.24437345,128.03845892,0.99942331,0.99916768,1.27084087
"2021-09-03 00:00",488.49531994,49734.4967099,2.93273062,0.29338371,3894.65623986,32.99334723,143.18592872,0.99901521,0.99938679,1.27565185
"2021-09-04 00:00",501.95051121,50060.08928133,2.85380881,0.30060713,3901.4715449,32.43748673,139.2873568,0.99995391,0.99877004,1.25477534
"2021-09-05 00:00",503.00247695,51138.61463522,2.92233664,0.31113637,3944.44881969,33.66671852,137.36431207,0.99694135,0.99784902,1.2930321
"2021-09-06 00:00",499.21977559,52216.19698145,2.84784125,0.30931528,3960.13319846,34.04487278,157.63850621,1.00129828,0.99953241,1.39477439
"2021-09-07 00:00",421.49982869,47237.59443108,2.50956091,0.25678412,3457.50654091,28.343987,174.18963406,1.00908596,1.00148215,1.13631483
"2021-09-08 00:00",419.791011,46294.64822166,2.42998749,0.25276359,3492.89081612,27.38809705,193.79362013,1.01080055,1.00071845,1.09488634
"2021-09-09 00:00",420.49664963,46253.44567188,2.51359763,0.25183811,3444.38146784,29.68740812,190.71045014,1.00545886,1.00094066,1.09396471
"2021-09-10 00:00",407.07493446,45471.64452174,2.40262167,0.24349212,3250.77283446,29.4425932,179.1769034,1.01067685,1.00250609,1.07564887
"2021-09-11 00:00",413.11716465,45810.62038362,2.67052074,0.24451842,3315.30971622,31.58325889,184.75390436,1.00791753,1.00148651,1.09379785
"2021-09-12 00:00",419.74302454,46266.33361916,2.65826355,0.25211788,3431.41111714,35.42150137,178.64813258,1.00725476,1.00258974,1.12624431
"2021-09-13 00:00",400.35523534,45022.75562842,2.4260683,0.23727588,3273.43729276,35.30201646,165.36220441,1.00429465,0.99957279,1.068532
"2021-09-14 00:00",410.82178425,46816.44116191,2.39058163,0.23953008,3388.47979,37.18646286,155.02132011,1.00240384,1.00066939,1.08152482
"2021-09-15 00:00",430.8126843,48189.93591788,2.50280797,0.24565056,3537.73056603,36.61273773,160.95748846,1.0005944,0.99992896,1.11710852
"2021-09-16 00:00",426.18935729,47735.85531951,2.44347828,0.23922906,3571.64338027,35.01785101,154.92572936,1.00282648,1.00025786,1.09675865
"2021-09-17 00:00",412.3112041,47501.36491794,2.3759412,0.24259582,3435.6351266,33.94204581,144.14047902,1.0051708,1.00195476,1.07237148
"2021-09-18 00:00",415.14609167,48358.48379111,2.38406885,0.24285458,3449.83738238,35.09733407,164.05226536,1.00493343,1.0039171,1.08168505
"2021-09-19 00:00",414.69429353,47974.37765,2.3389987,0.2376254,3372.50410677,34.05674931,158.04184219,1.00786351,1.00319199,1.07304855
"2021-09-20 00:00",369.23911706,43873.69166565,2.11738128,0.21223965,3048.18361269,29.51841085,141.36514927,1.0050766,1.00015061,0.93703729
"2021-09-21 00:00",359.21386369,41891.30626532,2.05602129,0.20598096,2873.41451478,27.54766644,129.77821618,1.00218133,1.00044763,0.90816837
"2021-09-22 00:00",376.20389918,43705.17231434,2.22313422,0.22246974,3055.89459154,30.75259626,142.77670082,1.00313745,1.00170293,0.99291764
"2021-09-23 00:00",380.98736379,44554.07249053,2.26442953,0.2236772,3139.53241707,32.17454712,148.69772434,1.00219012,0.99927381,0.99528819
"2021-09-24 00:00",354.36658393,42627.88785485,2.27086196,0.21027808,2924.04701086,30.72188953,139.48490098,1.00414017,1.0000096,0.94428461
"2021-09-25 00:00",352.45046324,42840.07375704,2.35860215,0.21031299,2934.38528929,30.43447925,138.76013266,1.00654934,1.00033348,0.94633134
"2021-09-26 00:00",346.10414652,43295.85276548,2.25093033,0.20595087,3033.25209597,29.08281747,136.31006717,1.00558793,1.00003407,0.94386378
"2021-09-27 00:00",346.81833785,43583.8841298,2.20855975,0.20529127,3054.52206897,28.82299809,143.16525076,1.00277089,1.00024141,0.95104497
"2021-09-28 00:00",340.33411405,42138.87276989,2.10144632,0.200901,2894.02729151,27.2713966,134.41529069,1.00513643,1.00043022,0.92520477
"2021-09-29 00:00",363.57437678,41406.39646545,2.06090646,0.19844452,2840.35645247,27.20876122,134.99856747,1.00385927,1.00226095,0.9219209
"2021-09-30 00:00",381.7265915,43655.18177165,2.11149347,0.20330396,3005.97828508,28.35450897,139.71702745,1.00007873,1.00073746,0.95032246
"2021-10-01 00:00",411.08997521,47133.73922974,2.21333533,0.21559056,3232.86056381,31.15813364,156.15483398,0.99626887,0.99961797,1.01958832
"2021-10-02 00:00",426.57531674,47725.72458737,2.2621086,0.21934557,3357.95855116,32.49721139,168.8033113,0.98957269,0.99933899,1.03408378
"2021-10-03 00:00",427.1349626,47808.26333138,2.24524426,0.21896707,3398.08319227,31.80862846,171.30416255,0.99087582,0.9987939,1.05188526
"2021-10-04 00:00",422.05978048,47911.66215447,2.16057919,0.23100721,3323.66197145,30.64835302,166.8763415,0.99944947,0.99989463,1.0273824
"2021-10-05 00:00",439.54203461,50683.163507,2.22132447,0.25039573,3464.63621282,31.32046464,164.63201379,1.00134579,0.99963725,1.06554884
"2021-10-06 00:00",431.61643366,54020.85700827,2.19217463,0.2521899,3521.9881354,31.78938481,156.06296811,0.99598055,0.99822283,1.06371203
"2021-10-07 00:00",440.87880738,54107.27654303,2.28872128,0.2441594,3590.53883095,34.16966034,155.70789433,0.99838128,0.99883634,1.07445222
"2021-10-08 00:00",424.43680245,54183.0955133,2.26031854,0.24452542,3589.24241371,33.64068527,161.84469418,1.00000956,0.99925735,1.06729122
"2021-10-09 00:00",421.83586112,54654.44730208,2.2686658,0.24664833,3567.68014122,35.85403316,157.30445407,0.99968021,0.99961861,1.15012073
"2021-10-10 00:00",411.59885089,54877.24850606,2.21677996,0.23672916,3489.83714407,35.48264762,151.48413097,1.00265092,0.99987528,1.17047109
"2021-10-11 00:00",413.06459986,57175.75470377,2.17585805,0.2317336,3540.05421156,34.41948695,145.6588514,1.00338219,1.00096686,1.14096763
"2021-10-12 00:00",430.81179147,56458.68213961,2.13146806,0.22491678,3503.67438334,34.31501049,148.32025915,1.00377251,1.001112,1.10249788
"2021-10-13 00:00",462.18173807,56354.55151276,2.15555203,0.2281262,3531.90149765,39.74321253,147.57831218,1.00187236,0.99826489,1.11077164
"2021-10-14 00:00",473.30912321,57671.63915507,2.18351179,0.23491687,3756.93742607,40.6360383,151.80568912,1.00169134,0.99983398,1.13317678
"2021-10-15 00:00",469.40506697,60918.51222679,2.20746873,0.23390001,3834.00439193,42.0439186,160.25435365,1.00000574,0.99951432,1.13591322
"2021-10-16 00:00",469.72172116,60978.93801228,2.19772929,0.23817233,3869.54766267,42.42943841,159.25500388,0.99933377,0.99763204,1.14596213
"2021-10-17 00:00",467.66016032,60909.42705507,2.17566617,0.23740236,3874.90580314,42.24902469,164.15127835,0.99942807,0.99694563,1.13290599
