Date,"Binance Coin",Bitcoin,Cardano,Dogecoin,Ethereum,Polkadot,Solana,Tether,"USD Coin",XRP
"2019-12-24 00:00",13.28655885,7309.53059519,0.03391291,0.00201729,129.41796832,,,0.99873564,1.00270125,0.18955877
"2019-12-26 00:00",13.17914307,7226.02498263,0.03359302,0.00202977,126.18077632,,,0.99767671,0.99902124,0.18905114
"2019-12-28 00:00",13.71620611,7335.65323406,0.03368221,0.00202167,130.22397974,,,0.9977348,1.00490677,0.19342553
"2019-12-30 00:00",13.86017375,7225.2995425,0.03341782,0.00200364,130.46195558,,,0.99740022,0.9860182,0.19275341
"2020-01-01 00:00",13.74368191,7315.94367632,0.03331013,0.00202535,134.30805567,,,0.99744023,1.00178748,0.19315697
"2020-01-02 00:00",12.81511306,6944.50567545,0.03202952,0.00192872,125.96530129,,,0.99577773,0.96510255,0.18654854
"2020-01-04 00:00",13.30952207,7160.40784855,0.03324828,0.00198454,131.06649556,,,0.99238691,0.96867174,0.18922141
"2020-01-06 00:00",14.49287945,7711.40692501,0.03582725,0.00208911,141.36088799,,,0.98791647,0.98331618,0.21201601
"2020-01-08 00:00",14.52903412,8049.29916446,0.03681796,0.0021567,139.98209285,,,0.99457813,0.99004434,0.20638971
"2020-01-10 00:00",14.22597431,7892.30321384,0.03515356,0.00216115,140.93004571,,,0.99589872,0.9956213,0.20698042
"2020-01-12 00:00",14.56329335,7999.38493664,0.0357991,0.00213068,142.90594195,,,0.99291278,0.99992552,0.20916285
"2020-01-14 00:00",16.66858967,8713.26129949,0.04043676,0.00243042,161.46989618,,,0.99513738,0.99857602,0.2282158
"2020-01-16 00:00",17.39967452,8867.85083703,0.04255421,0.00241371,165.0798959,,,0.99609989,0.99797838,0.23093831
"2020-01-18 00:00",17.71197038,8805.8932069,0.04362195,0.0023981,170.83364516,,,0.99146916,1.00247116,0.23909775
"2020-01-20 00:00",17.41975029,8672.18773667,0.0437314,0.00239633,166.70617124,,,0.99482669,1.001124,0.23350292
"2020-01-22 00:00",17.59607699,8523.49924564,0.04429544,0.00233602,165.40253686,,,0.99451394,1.00244935,0.23128378
"2020-01-24 00:00",16.93441181,8408.93101191,0.04362184,0.00233079,160.90080809,,,0.99469995,1.00141284,0.22063234
"2020-01-26 00:00",16.94224219,8464.86763773,0.04348524,0.00227911,163.57517888,,,0.99531063,1.00360996,0.22455569
"2020-01-28 00:00",17.34124104,9013.2402134,0.05117782,0.002381,171.40365274,,,0.99341085,0.9971136,0.23026837
"2020-01-30 00:00",18.30504169,9410.66428657,0.0541225,0.00244365,179.4307582,,,0.99396151,1.00178451,0.23727428
"2020-02-01 00:00",18.29142844,9386.76905159,0.05587385,0.00244549,185.51301003,,,0.99509698,1.00503777,0.24311649
"2020-02-03 00:00",18.57641674,9356.56306617,0.0559517,0.00259254,190.27672451,,,0.99523439,0.99844156,0.25485715
"2020-02-05 00:00",19.38811025,9581.92359415,0.05849793,0.00268469,203.40399275,,,0.99481964,1.0138979,0.276711
"2020-02-07 00:00",20.50279986,9491.51735957,0.05796641,0.00275442,214.63188887,,,0.99637604,0.9697893,0.27250287
"2020-02-09 00:00",23.96131961,10074.60107997,0.06032174,0.00325448,227.66393028,,,0.9970858,0.98609854,0.27719389
"2020-02-11 00:00",25.73717104,10228.30581198,0.06356141,0.00308856,242.91594252,,,0.99865358,1.02784255,0.28484944
"2020-02-13 00:00",26.05193494,10304.43257137,0.0689175,0.00303865,272.60581096,,,0.99593141,1.02330215,0.32328843
"2020-02-15 00:00",24.34901814,9734.54210781,0.06350888,0.00278618,261.23004048,,,0.99382756,0.96227051,0.30878048
"2020-02-17 00:00",23.28050222,9886.77947639,0.0598644,0.00267599,268.34665878,,,0.99695944,1.02987271,0.28619346
"2020-02-19 00:00",22.74055592,9720.78628114,0.05909313,0.00270588,262.68509733,,,0.99741503,0.9910205,0.28232318
"2020-02-21 00:00",21.98440077,9627.7498961,0.05775065,0.0025505,262.89470001,,,0.99727471,0.9915831,0.27331267
"2020-02-23 00:00",22.46761236,9736.83901743,0.05922291,0.00259447,266.29886071,,,0.99485388,0.99701253,0.27513011
"2020-02-25 00:00",20.06088126,9209.54330256,0.0542021,0.00240172,242.68487644,111.95974953,,0.99150539,0.97275377,0.24934533
"2020-02-27 00:00",19.1627043,8838.35397157,0.04943373,0.00233113,228.04401411,114.03142845,,0.99352476,1.02420801,0.23691241
"2020-02-29 00:00",18.64712683,8540.73272942,0.04649875,0.00218883,223.07904098,113.14520616,,0.99199809,0.97122419,0.23089662
"2020-03-02 00:00",19.55303824,8831.60303358,0.04804749,0.00238545,229.63956275,111.54752502,,0.99525769,1.00559077,0.23420946
"2020-03-04 00:00",19.53357252,8712.1089402,0.04885611,0.00236437,222.76022504,119.95150946,,0.99606906,0.96870616,0.23327539
"2020-03-06 00:00",19.90813286,8753.44207608,0.04816469,0.00227283,230.73400109,,,0.99655498,1.00580057,0.23701026
"2020-03-08 00:00",15.81608015,7878.21031816,0.0403217,0.00203829,204.56308743,115.1758847,,0.98663446,1.00187108,0.20635105
"2020-03-10 00:00",15.981977,7810.48734035,0.03959732,0.00213951,198.06691091,99.53738606,,0.99636643,1.00268372,0.20662689
"2020-03-12 00:00",11.08602126,5880.63694347,0.02930419,0.00175602,136.38915814,103.77369517,,1.0104742,1.0032676,0.15996505
"2020-03-14 00:00",10.821101,5483.97652787,0.02814032,0.00176023,129.19655497,102.58540296,,1.01474751,1.00184721,0.15663455
"2020-03-16 00:00",10.02669836,5235.94196534,0.02556075,0.0016196,117.88314709,103.18281538,,1.00531414,1.00029451,0.14766166
"2020-03-18 00:00",10.94083312,5626.19617321,0.02715336,0.00171197,124.28460914,107.02175926,,1.00794847,1.00434343,0.15265298
"2020-03-20 00:00",12.31507126,6318.82310016,0.03029783,0.00184076,135.90914772,112.9809249,,1.0045108,1.00203632,0.1613434
"2020-03-22 00:00",11.88155655,6141.34676231,0.0286078,0.00178497,129.15869997,117.47594388,,1.0055692,1.00191451,0.1552051
"2020-03-24 00:00",12.39099804,6677.55188623,0.02976741,0.00186519,137.98682147,112.98517087,,1.00552858,1.00086816,0.16147953
"2020-03-26 00:00",12.86008891,6718.88735668,0.03030464,0.00186089,137.61282183,111.54128757,,1.00262178,0.99913164,0.17209739
"2020-03-28 00:00",12.06577595,6185.96415773,0.02909065,0.00175722,129.07839093,108.07087676,,1.00138392,0.9995882,0.17185468
"2020-03-30 00:00",12.38267167,6382.12784585,0.02961985,0.00182338,132.80588305,107.64809464,,1.00347713,0.99985567,0.17269223
"2020-04-01 00:00",13.09854924,6624.68105189,0.03135956,0.00185537,138.41660943,111.52616918,,1.00260557,1.00104631,0.1760963
"2020-04-03 00:00",13.64029351,6863.6239009,0.03258018,0.00188435,143.68129764,114.5977837,,1.00192185,1.0000658,0.18045881
"2020-04-05 00:00",14.29899036,7014.86466709,0.03346494,0.0019112,152.27589309,112.13484646,,1.00173895,1.00035345,0.18513114
"2020-04-07 00:00",15.505717,7379.89934836,0.0365263,0.00201739,171.63866132,114.55014708,,1.00162187,0.99987165,0.19916294
"2020-04-09 00:00",14.97567614,7234.89683509,0.03548948,0.00198464,167.46633448,114.51578348,,1.00145393,0.99905159,0.19616591
"2020-04-11 00:00",14.40073273,6994.60216955,0.03438624,0.00198102,161.19564962,113.85369366,0.82245617,1.00230786,0.99959414,0.19173901
"2020-04-13 00:00",15.35484986,6920.11715242,0.03373407,0.00197618,158.76115003,114.25467041,0.72259402,1.00257913,0.99951892,0.18793669
"2020-04-15 00:00",15.72867877,6951.04812491,0.03344596,0.00196929,163.88365651,113.02701383,0.66547338,1.00222936,0.99924606,0.18723606
"2020-04-17 00:00",16.3046793,7240.7343103,0.03556976,0.00201443,178.23306892,113.72414684,0.66732306,1.00202392,1.00003641,0.19226971
"2020-04-19 00:00",16.37387444,7150.01276903,0.03655735,0.00203961,181.74087301,114.03864467,0.57721641,1.0019461,1.00020222,0.19165491
"2020-04-21 00:00",15.7192095,7021.01018015,0.03549773,0.00200426,176.89378065,113.82707056,0.63056378,1.0027325,1.00030394,0.18643221
"2020-04-23 00:00",16.28910498,7489.4604201,0.04094297,0.0020854,188.16783611,112.06383955,0.62221094,1.00111045,0.99956128,0.19381524
"2020-04-25 00:00",16.50704635,7630.77077911,0.04353283,0.00219694,195.62516582,111.80339505,0.6403562,1.0011252,0.99973488,0.19517524
"2020-04-27 00:00",16.54325751,7780.27770745,0.04673425,0.00234862,196.94057861,111.96788167,0.61226569,1.00198685,1.00078636,0.20191096
"2020-04-29 00:00",17.37531035,8652.7089364,0.05112862,0.00245326,212.32651838,112.39123888,0.71023786,1.00144461,0.99986384,0.22235179
"2020-05-01 00:00",17.97282197,9020.9243985,0.05161608,0.00250757,217.64167908,117.47554477,0.72086728,0.99991534,0.99747296,0.22179589
"2020-05-03 00:00",17.48734458,8983.08155876,0.04965855,0.0024981,211.15889878,112.22250129,0.67204947,1.00117782,0.99826834,0.22093206
"2020-05-05 00:00",17.28135796,9126.55115611,0.05049668,0.00247738,207.92089814,108.89913498,0.62904855,1.00201913,1.00003606,0.21939416
"2020-05-07 00:00",17.18675841,9853.6859933,0.05170382,0.00264391,212.22966746,110.36328182,0.59842755,1.00142154,1.00006215,0.21872701
"2020-05-09 00:00",16.49514207,9334.64435291,0.05040593,0.00249839,204.26640158,108.32257921,0.56381,1.00147402,1.00149896,0.21067084
"2020-05-11 00:00",15.69952923,8856.74055413,0.04972504,0.00248955,190.36947537,113.39855691,0.52816088,1.00204014,1.00087028,0.19665339
"2020-05-13 00:00",16.43654514,9400.80220782,0.05190921,0.00253626,199.94234522,112.25992419,0.54789555,1.0019293,1.00059807,0.20237163
"2020-05-15 00:00",16.26695837,9520.45147967,0.05152255,0.00252195,200.25511248,109.1438939,0.58283323,0.9997781,0.99964154,0.20078232
"2020-05-17 00:00",16.62933185,9743.45507332,0.05307137,0.00253615,210.26552171,109.23276308,0.63547608,0.9992532,0.99874378,0.2036462
"2020-05-19 00:00",17.23056073,9768.814035,0.05589027,0.0025945,214.6577659,109.33069252,0.60295186,1.00005588,1.0005385,0.20471325
"2020-05-21 00:00",16.77523292,9297.87363301,0.05498666,0.00268343,205.70449951,108.42173201,0.62372818,1.00095826,1.00092583,0.19885494
"2020-05-23 00:00",16.87452135,9239.05074851,0.05588412,0.00249732,209.65994444,107.69490968,0.5844456,1.00099123,1.00030775,0.20079292
"2020-05-25 00:00",16.68082276,8968.72411477,0.05380227,0.00257241,205.65679314,110.36978669,0.59122451,1.00178746,1.00097195,0.19561768
"2020-05-27 00:00",16.76961378,9253.94671448,0.0570451,0.0025014,210.293236,114.3539793,0.58671946,1.00049995,0.99975915,0.19768297
"2020-05-29 00:00",17.4645931,9598.6234377,0.06863367,0.00256778,229.63591715,119.0734231,0.58348419,0.99973757,0.99958712,0.20127645
"2020-05-31 00:00",17.68997537,9645.03881852,0.08034524,0.00255791,240.79683793,116.18845292,0.56196752,0.99953589,1.00061366,0.20477028
"2020-06-02 00:00",17.74974826,9796.75432253,0.08161273,0.0027594,242.16587685,110.95532433,0.58567591,0.99959949,0.99948583,0.20638611
"2020-06-04 00:00",17.95007703,9788.86718776,0.08906745,0.00259516,245.2052819,114.11379288,0.62111083,0.9999202,1.00041679,0.20476953
"2020-06-06 00:00",18.00394887,9754.18179597,0.08809739,0.00258885,243.99349916,116.34242944,0.6188467,1.00103029,1.00511992,0.20536287
"2020-06-08 00:00",17.74521619,9811.47754868,0.08647269,0.00260092,246.66242751,116.02945773,0.66213347,1.0005583,0.99967812,0.20370159
"2020-06-10 00:00",17.54035006,9827.49057625,0.08267521,0.00254248,246.3930419,122.35844112,0.61442339,1.00062862,1.00034919,0.20161634
"2020-06-12 00:00",17.04724147,9637.19769905,0.07998782,0.00253874,239.81809601,117.83119678,0.60513087,1.00164671,1.00088686,0.19396079
"2020-06-14 00:00",17.13157648,9478.90174419,0.07706845,0.00253659,234.8979753,117.64273162,0.57744603,1.00090015,1.00154383,0.19184848
"2020-06-16 00:00",16.84101991,9669.02493679,0.08170765,0.00263564,237.40843265,117.51728148,0.58855678,1.00075323,0.99992828,0.19526368
"2020-06-18 00:00",16.50257967,9450.28329159,0.08294555,0.00243347,233.0453949,114.55437321,0.64953563,1.0002305,1.00005767,0.19169149
"2020-06-20 00:00",16.3930496,9491.46480654,0.08112398,0.00254443,233.41564893,114.91254912,0.66996114,1.00136611,1.00154071,0.18990635
"2020-06-22 00:00",16.59226418,9715.74100165,0.08252175,0.00244144,244.14370024,115.1166545,0.70804766,1.00012689,1.00007931,0.19064019
"2020-06-24 00:00",16.43188431,9460.774566,0.08437931,0.0024393,240.05451612,116.62478226,0.74170127,1.00051623,1.00063215,0.18584136
"2020-06-26 00:00",15.83125152,9178.15227475,0.08099611,0.00233166,230.90470268,115.17954504,0.72530493,1.00119293,1.00102646,0.18229838
"2020-06-28 00:00",15.56959247,9272.42671325,0.08201486,0.00233924,228.17104248,115.74537498,0.85154393,1.00110947,1.00152289,0.17880629
"2020-06-30 00:00",15.91388324,9332.3405687,0.08783157,0.00236553,231.54838561,,0.86232268,1.00060847,1.00048,0.17810564
"2020-07-02 00:00",16.02717044,9311.96297816,0.09741541,0.00235154,231.55907071,,0.77386521,1.00160315,1.00227624,0.1783481
"2020-07-04 00:00",16.03917446,9298.73485412,0.1002992,0.00235106,232.07679299,113.81491435,0.75955935,1.00092581,1.00015775,0.18015021
"2020-07-06 00:00",16.93002727,9525.16037692,0.10880791,0.00268596,241.46695295,110.72903038,0.73241394,1.00095716,1.00107703,0.1867908
"2020-07-08 00:00",17.57041721,9622.33281617,0.12839685,0.00467187,248.6162499,114.7270026,0.82313877,1.0008491,1.00431301,0.20242171
"2020-07-10 00:00",17.71161621,9461.91473955,0.12208905,0.00384969,245.03713782,128.04091022,0.91673933,1.00062688,1.00146157,0.20241768
"2020-07-12 00:00",18.73274591,9366.44978491,0.13030068,0.00360838,243.85546279,125.75499432,1.09919578,1.00031562,0.99930189,0.20358921
"2020-07-14 00:00",18.95273694,9513.152421,0.13346818,0.00325055,245.00561975,132.25328697,1.2103003,1.00102437,1.00157853,0.20080351
"2020-07-16 00:00",17.96103914,9420.42261306,0.12965871,0.00311641,240.20336432,223.34472952,0.92820734,1.00122018,1.00101964,0.19688993
"2020-07-18 00:00",17.90267935,9409.82830864,0.12530166,0.0036277,240.79293289,175.79958368,0.94593063,1.00182813,1.00081716,0.20137293
"2020-07-20 00:00",17.8765039,9264.52726861,0.12201251,0.00327814,240.80275442,162.81831337,0.93551212,1.00125357,1.00086544,0.19773586
"2020-07-22 00:00",18.77171173,9595.57733671,0.12611849,0.00331166,264.88321604,157.44872354,1.05158077,1.00158001,1.00021071,0.20468304
"2020-07-24 00:00",19.91997065,9708.4692721,0.13083744,0.00322762,287.55177313,169.5988967,1.14161415,1.00203495,0.99952347,0.21008466
"2020-07-26 00:00",20.1044094,10306.05102209,0.14702338,0.00322632,319.88375044,171.95227236,1.72128105,1.00062269,0.99929688,0.22113659
"2020-07-28 00:00",20.63577455,11244.1524183,0.1456631,0.00335024,325.52209606,178.96631241,1.7530532,1.00099353,0.99946839,0.235018
"2020-07-30 00:00",20.56771617,11264.46181331,0.14164262,0.00318999,337.38315302,172.82140612,1.64712122,1.00133705,0.99927345,0.2482651
"2020-08-01 00:00",21.46169356,11741.35182802,0.14226015,0.00371737,378.69999043,186.57255366,1.65254083,1.00333589,1.00267005,0.2867677
"2020-08-03 00:00",22.38272949,11426.78247524,0.14098405,0.00356228,393.99082771,210.74848016,1.86134383,1.00107077,1.00029387,0.30813209
"2020-08-05 00:00",23.40226675,11747.63003802,0.1444686,0.00354495,401.0968045,237.00132359,2.00275665,1.0010972,0.99969876,0.30460176
"2020-08-07 00:00",22.69563898,11848.14492354,0.14371703,0.00357675,388.91870488,253.03587137,2.32322152,1.00313516,1.00116286,0.29930722
"2020-08-09 00:00",23.3238575,12062.28170701,0.15006859,0.00352709,401.68319992,334.90457899,2.84930888,1.0027577,1.00054306,0.29601755
"2020-08-11 00:00",22.07561368,11717.75402755,0.13850925,0.00346868,389.98951121,373.76643857,3.52920958,1.00268923,1.00148101,0.29041143
"2020-08-13 00:00",22.34728212,11912.31170001,0.14113351,0.00352586,422.06287673,337.95449415,3.53998198,1.00197412,1.00044481,0.29307625
"2020-08-15 00:00",23.79366986,12153.83126368,0.14190868,0.0035966,438.95073355,339.4811992,3.33527588,1.00085921,0.99960425,0.30251817
"2020-08-17 00:00",23.52247831,12168.42059497,0.14136795,0.00363264,433.58505334,345.92921092,3.19798207,1.00166359,1.00015706,0.31162302
"2020-08-19 00:00",23.23937366,12084.24466577,0.13330651,0.00354359,418.94235974,286.48632843,3.04500862,1.00297088,1.00111128,0.29758172
"2020-08-21 00:00",22.84216716,11916.28257456,0.12755999,0.00346302,402.65317945,3.74716387,3.00665875,1.0017308,0.9998891,0.28728985
"2020-08-23 00:00",22.64833608,11895.01495548,0.12553696,0.00347548,403.30402251,4.37804124,3.29388182,1.00230852,1.00022724,0.28864244
"2020-08-25 00:00",22.53034575,11613.75698283,0.11603879,0.0033467,392.61689879,5.6045616,3.40801364,1.00197377,1.00045564,0.28255167
"2020-08-27 00:00",23.32072283,11529.6966811,0.11086011,0.00319791,391.60520368,6.18063901,3.74570979,1.00166857,1.00047261,0.27024684
"2020-08-29 00:00",23.63148944,11768.86751653,0.11783754,0.00331475,413.23357327,6.11144294,4.20314138,1.0022753,1.00117373,0.27794623
"2020-08-31 00:00",24.54275441,12034.79405526,0.12482007,0.0032946,455.86580272,6.26874641,4.5353827,1.00204458,1.00147144,0.29101469
"2020-09-02 00:00",24.96249288,11397.29512089,0.11629413,0.00308696,442.65404087,5.92727385,3.89945983,1.00330923,1.00171957,0.27921643
"2020-09-04 00:00",20.8373835,10486.65487717,0.09889224,0.00289469,377.09237134,4.79203537,3.14669685,1.00397734,1.001163,0.25295076
"2020-09-06 00:00",22.5801997,10524.10218442,0.09383107,0.00292179,351.64035778,4.47098268,2.99201608,1.00418275,1.00079559,0.24210241
"2020-09-08 00:00",23.65202749,10350.95992076,0.09420431,0.00280555,350.38770142,4.50018091,3.11461461,1.00248753,1.00093082,0.24097979
"2020-09-10 00:00",25.13614152,10632.39924011,0.09800811,0.00294029,373.03847174,4.70326684,3.48728102,1.00239135,1.00012829,0.2458754
"2020-09-12 00:00",29.14253969,10542.68588923,0.09765393,0.00281345,378.63727351,5.09476691,3.42721387,1.00274645,1.00320244,0.24647773
"2020-09-14 00:00",30.5298409,10687.87458635,0.09648902,0.00281602,375.1985987,5.34279467,3.11652988,1.00251097,1.00133808,0.24522585
"2020-09-16 00:00",27.78879683,10990.48316119,0.09205326,0.00283397,376.30477174,5.2425284,2.74977012,1.00295552,1.00218288,0.24922163
"2020-09-18 00:00",27.70469726,11028.53304336,0.09245235,0.00280992,386.10653484,5.16727495,3.1013328,1.00159661,1.00067472,0.25192311
"2020-09-20 00:00",25.72324965,10806.16297346,0.08763627,0.00274315,368.86582755,4.47665161,2.85354561,1.00199528,1.00484693,0.24561183
"2020-09-22 00:00",23.89646406,10506.66780337,0.08121381,0.00262172,341.16480117,4.13696203,2.88992911,1.00219414,1.00109601,0.23232897
"2020-09-24 00:00",24.56157162,10763.21301787,0.08603408,0.00278917,345.4694554,4.35624486,3.1880254,1.00151748,1.00020305,0.23234806
"2020-09-26 00:00",26.12743904,10831.45219353,0.09806931,0.0027172,357.20895336,4.32889087,3.23411056,1.00234852,1.000243,0.24260865
"2020-09-28 00:00",27.59508381,10860.06076635,0.10315855,0.0027234,360.45236568,4.48650582,2.95135229,1.00133742,1.00016687,0.2441399
"2020-09-30 00:00",28.80336228,10843.62926625,0.10119258,0.00267268,360.11882395,4.42741556,2.89085159,1.00111967,1.00012932,0.24213022
"2020-10-02 00:00",28.00385005,10674.7306317,0.09597805,0.00262825,351.17221515,4.15636477,2.58718623,1.00335564,1.00098124,0.23667438
"2020-10-04 00:00",29.39764622,10815.03053618,0.09787016,0.00266407,355.7652883,4.21253355,2.62316423,1.00280296,1.00077841,0.24822165
"2020-10-06 00:00",28.34501277,10823.79003362,0.09460121,0.00264769,347.73893679,3.88411969,2.27989611,1.00101582,1.00055887,0.25153243
"2020-10-08 00:00",28.28580987,11115.7110155,0.0975595,0.00275867,357.7609778,4.09796784,2.45310436,1.00109335,1.00043836,0.25283999
"2020-10-10 00:00",29.33449629,11426.4455585,0.10822183,0.00271452,376.95465231,4.41155121,2.5124593,0.99863399,0.99895097,0.25786197
"2020-03-07 00:00",,,,,,115.67339116,,,,
"2020-04-10 00:00",,,,,,,0.96875243,,,
